ID,IKZ COST,NAME,ELEMENT,TYPE,SUBTYPE_1,SUBTYPE_2,SUBTYPE_3,GATE_PWR,ATK,HP,PLUS_ATK,REF_IP,REF_ID,REF_IP2,REF_ID2,RARITY,ILLUSTRATOR,E_1,E_1_TEXT,E_2,E_2_TEXT,F_TEXT,DEFINITION_TEXT,RULING_TEXT,STAMP,IMG,ALT_IMG,ROW_KEY,SOURCE_RELEASE,SOURCE_ENTRY_ID,SETS,IMAGE_URL,FIELD_SOURCE,MISSING_ALPHA_FIELDS,REVIEW_STATUS
STT04-002,,Ragefire Gate,Fire,Gate,Gate,,,,,,,,,,,G,Rylor,,"TAP: Portal an untapped entity from the Alley into the Garden, then you may choose an entity in your Garden that took damage this turn and give that entity <+Attack> equal to the (Gate Power) of the portaled entity until the end of your turn.",,,,,Gate,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-002_Ragefire-Gate_G_G_die.jpg,,azuki_tcg_official_gallery:S1-STT04-002_Ragefire-Gate_G_G_die,official_gallery_completion,S1-STT04-002_Ragefire-Gate_G_G_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-002_Ragefire-Gate_G_G_die.jpg,official_gallery_api; image_view_illustrator,IKZ COST; SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,image_credit_read
STT04-003,1,Cinderwake Seer,Fire,Entity,Blazerker,Cinderwake,,0,2,2,,,,,,UC,Twisted Hand Studio,Start of Each Turn,You must deal 1 damage to this card.,,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-003_Cinderwake-Seer_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT04-003_Cinderwake-Seer_E_UC_die,official_gallery_completion,S1-STT04-003_Cinderwake-Seer_E_UC_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-003_Cinderwake-Seer_E_UC_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-004,1,Fanatic Kindler,Fire,Entity,Scorchweaver,,,0,1,2,,,,,,C,Twisted Hand Studio,On Play,You may sacrifice this card: Deal 1 damage to an entity in any Garden.,,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-004_Fanatic-Kindler_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT04-004_Fanatic-Kindler_E_C_die,official_gallery_completion,S1-STT04-004_Fanatic-Kindler_E_C_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-004_Fanatic-Kindler_E_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-005,1,Ruby,Fire,Entity,Ashveil,,,1,1,1,,,,,,C,Zhongqiu,On Play,"Look at the top 5 cards of your deck, reveal up to 1 (Pyreskin) subtype card and add it to your hand, then bottom deck the rest in any order.",,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-005_Ruby_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT04-005_Ruby_E_C_die,official_gallery_completion,S1-STT04-005_Ruby_E_C_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-005_Ruby_E_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-006,2,Wolf Cub,Neutral,Entity,Dawnling,Wolf,,1,1,2,,,,,,C,Twisted Hand Studio,,,,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-006_Wolf-Cub_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT04-006_Wolf-Cub_E_C_die,official_gallery_completion,S1-STT04-006_Wolf-Cub_E_C_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-006_Wolf-Cub_E_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_1_TEXT; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-007,2,Enraged Howler,Fire,Entity,Pyreskin,Wolf,,1,1,2,,,,,,C,Twisted Hand Studio,Once/Turn,"Whenever this entity takes damage, it gets +1 attack until the end of turn.",,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-007_Enraged-Howler_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT04-007_Enraged-Howler_E_C_die,official_gallery_completion,S1-STT04-007_Enraged-Howler_E_C_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-007_Enraged-Howler_E_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-008,3,Lady Emberheart,Fire,Entity,Crimsondrift,,,0,2,2,,,,,,UC,Aaron,Once/Turn,"On your turn, after this card attacks an entity, you may untap this card.",,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-008_Lady-Emberheart_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT04-008_Lady-Emberheart_E_UC_die,official_gallery_completion,S1-STT04-008_Lady-Emberheart_E_UC_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-008_Lady-Emberheart_E_UC_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-009,3,Cinderwake Ritualist,Fire,Entity,Cinderwake,Pyreskin,,2,1,2,,,,,,R,Soysauce,In Garden Only Ability; Once/Turn,"Whenever this card takes damage from card effects, you may also deal that damage to another leader or entity in any Garden, capped at 2 damage.",,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-009_Cinderwake-Ritualist_E_R_die.jpg,,azuki_tcg_official_gallery:S1-STT04-009_Cinderwake-Ritualist_E_R_die,official_gallery_completion,S1-STT04-009_Cinderwake-Ritualist_E_R_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-009_Cinderwake-Ritualist_E_R_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-010,3,Reckless Tinkerer,Fire,Entity,Blazerker,Elder,Pyreskin,1,1,2,,,,,,C,Twisted Hand Studio,,"""Charge""",On Play,You must deal 1 damage to this card.,,Charge,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-010_Reckless-Tinkerer_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT04-010_Reckless-Tinkerer_E_C_die,official_gallery_completion,S1-STT04-010_Reckless-Tinkerer_E_C_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-010_Reckless-Tinkerer_E_C_die.jpg,official_gallery_api; image_view_illustrator,PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; F_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-011,4,Scorchland Raven,Neutral,Entity,Bird,,,3,2,2,,,,,,C,Twisted Hand Studio,,,,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-011_Scorchland-Raven_E_C_die.jpg,,azuki_tcg_official_gallery:S1-STT04-011_Scorchland-Raven_E_C_die,official_gallery_completion,S1-STT04-011_Scorchland-Raven_E_C_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-011_Scorchland-Raven_E_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; E_1_TEXT; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-012,4,Spiteful Raider,Fire,Entity,Bandit,Pyreskin,,1,3,2,,,,,,UC,Twisted Hand Studio,Once/Turn,"Whenever this card takes damage, deal 1 damage to a leader or an entity in any Garden.",,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-012_Spiteful-Raider_E_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT04-012_Spiteful-Raider_E_UC_die,official_gallery_completion,S1-STT04-012_Spiteful-Raider_E_UC_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-012_Spiteful-Raider_E_UC_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-013,5,Kurai the Volcano,Fire,Entity,Crimsondrift,Elder,,1,3,3,,,,,,SR,Avo,Once/Turn,"Whenever an entity in your opponent's Garden is destroyed, untap this card.",,,,,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-013_Kurai-the-Volcano_E_SR_die.jpg,,azuki_tcg_official_gallery:S1-STT04-013_Kurai-the-Volcano_E_SR_die,official_gallery_completion,S1-STT04-013_Kurai-the-Volcano_E_SR_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-013_Kurai-the-Volcano_E_SR_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-014,6,"Scorchveil Shinobi, Suzuka",Fire,Entity,Blazerker,Ninja,,1,3,3,,,,,,SR ★,Twisted Hand Studio,,"""Charge""",On Play,"If your leader has the (Scorchweaver) subtype, deal 1 damage to all entities in each player's Garden, then give all other entities in your Garden +1 attack until the end of your turn.",,Charge,,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT04-014A_Scorchveil-Shinobi-Suzuka_E_SR_die.jpg,,azuki_tcg_official_gallery:S1-STT04-014A_Scorchveil-Shinobi-Suzuka_E_SR_die,official_gallery_completion,S1-STT04-014A_Scorchveil-Shinobi-Suzuka_E_SR_die,Booster,https://static-content.azuki.com/tcg/card_art/S1-STT04-014A_Scorchveil-Shinobi-Suzuka_E_SR_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; F_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-014,6,"Scorchveil Shinobi, Suzuka",Fire,Entity,Blazerker,Ninja,,1,3,3,,,,,,SR,Twisted Hand Studio,,"""Charge""",On Play,"If your leader has the (Scorchweaver) subtype, deal 1 damage to all entities in each player's Garden, then give all other entities in your Garden +1 attack until the end of your turn.",,Charge,,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-014_Scorchveil-Shinobi-Suzuka_E_SR_die.jpg,,azuki_tcg_official_gallery:S1-STT04-014_Scorchveil-Shinobi-Suzuka_E_SR_die,official_gallery_completion,S1-STT04-014_Scorchveil-Shinobi-Suzuka_E_SR_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-014_Scorchveil-Shinobi-Suzuka_E_SR_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_1; F_TEXT; RULING_TEXT; ALT_IMG,image_credit_read
STT04-015,1,Detonation Pact,Fire,Spell,Scorchweaver,,,,,,,,,,,C,Twisted Hand Studio,Main,Deal 1 damage to your leader: Deal 2 damage to a leader or an entity in any Garden.,,,,,Spell,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-015_Detonation-Pact_S_C_die.jpg,,azuki_tcg_official_gallery:S1-STT04-015_Detonation-Pact_S_C_die,official_gallery_completion,S1-STT04-015_Detonation-Pact_S_C_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-015_Detonation-Pact_S_C_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,image_credit_read
STT04-016,2,Collateral Burst,Fire,Spell,Pyreskin,Scorchweaver,,,,,,,,,,UC,Twisted Hand Studio,Main,Deal up to 1 damage to an entity in your Garden and up to 2 damage to a leader or an entity in your opponent's  Garden.,,,,,Spell,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-016_Collateral-Burst_S_UC_die.jpg,,azuki_tcg_official_gallery:S1-STT04-016_Collateral-Burst_S_UC_die,official_gallery_completion,S1-STT04-016_Collateral-Burst_S_UC_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-016_Collateral-Burst_S_UC_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,image_credit_read
STT04-017,3,Wrath of Sinder,Fire,Spell,Blazerker,,,,,,,,,,,R,Twisted Hand Studio,Main,Sacrifice any number of entities in your Garden: Deal damage to an entity or a leader in any Garden equal to the number of entities sacrificed.,,,,,Spell,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-017_Wrath-of-Sinder_S_R_die.jpg,,azuki_tcg_official_gallery:S1-STT04-017_Wrath-of-Sinder_S_R_die,official_gallery_completion,S1-STT04-017_Wrath-of-Sinder_S_R_die,Starter Deck 4,https://static-content.azuki.com/tcg/card_art/S1-STT04-017_Wrath-of-Sinder_S_R_die.jpg,official_gallery_api; image_view_illustrator,SUBTYPE_2; SUBTYPE_3; GATE_PWR; ATK; HP; PLUS_ATK; REF_IP; REF_ID; REF_IP2; REF_ID2; E_2; E_2_TEXT; F_TEXT; DEFINITION_TEXT; ALT_IMG,image_credit_read
